row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,porduct_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_calc,diff
8188,CA-2016-127194,10/12/2016,16/12/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” X 11”",62.82,9,0.0,29.53,25.128,-4.4
8189,CA-2015-140375,02/10/2015,05/10/2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0.0,9.33,7.776000000000001,-1.55
8190,CA-2015-140375,02/10/2015,05/10/2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,7.38,1,0.0,3.62,2.952,-0.67
8191,US-2017-155866,17/11/2017,21/11/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,18.66,15.552000000000001,-3.11
8192,US-2017-155866,17/11/2017,21/11/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.98,75.104,-1.88
8193,CA-2015-141327,30/11/2015,03/12/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.05,7,0.7,-4.23,2.42,6.65
8194,CA-2015-141327,30/11/2015,03/12/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.35,3,0.2,9.84,39.34,29.5
8195,CA-2015-141327,30/11/2015,03/12/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp With Clamp-Mount Base,335.74,2,0.2,25.18,134.29600000000002,109.12
8196,CA-2015-136700,06/12/2015,11/12/2015,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books With Labels By Adams,8.96,2,0.0,4.39,3.5840000000000005,-0.81
8197,CA-2017-102736,05/09/2017,09/09/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,Maxell Lto Ultrium - 800 Gb,89.57,4,0.2,-1.12,35.827999999999996,36.95
8198,CA-2017-102736,05/09/2017,09/09/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table Or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.2,28.784,21.58
8199,CA-2017-102736,05/09/2017,09/09/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.55,3,0.2,5.44,6.220000000000001,0.78
8200,CA-2017-125269,24/04/2017,30/04/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.25,4.172,22.42
8201,CA-2017-125269,24/04/2017,30/04/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.78,1,0.2,-18.2,29.112000000000002,47.31
8202,CA-2015-114811,08/11/2015,08/11/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.79,26.860000000000003,10.07
8203,CA-2015-114811,08/11/2015,08/11/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel Mivoice 5330E Ip Phone,549.98,2,0.0,142.99,219.99200000000002,77.0
8204,CA-2015-114811,08/11/2015,08/11/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell Ez-Mount Plastic Wall Frames,11.82,3,0.0,4.73,4.728000000000001,-0.0
8205,CA-2015-114811,08/11/2015,08/11/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra Zm400 Thermal Label Printer,4643.8,4,0.0,2229.02,1857.5200000000002,-371.5
8206,CA-2015-114811,08/11/2015,08/11/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.76,2,0.1,115.55,231.104,115.55
8207,CA-2015-122266,26/04/2015,30/04/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,FUR-TA-10000577,Furniture,Tables,Bretford Cr4500 Series Slim Rectangular Table,191.52,1,0.45,-76.61,76.608,153.22
8208,CA-2015-122266,26/04/2015,30/04/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1,0.2,0.43,1.048,0.62
8209,CA-2015-141565,20/09/2015,24/09/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Office Supplies,Binders,Gbc Ibimaster 500 Manual Proclick Binding System,1369.76,6,0.7,-913.18,547.904,1461.08
8210,CA-2015-141565,20/09/2015,24/09/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",294.37,4,0.2,-58.87,117.748,176.62
8211,CA-2017-128769,07/09/2017,12/09/2017,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.57,2,0.2,7.14,32.628,25.49
8212,CA-2016-116337,07/11/2016,12/11/2016,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock With Quartz Movement",44.46,5,0.6,-17.78,17.784000000000002,35.56
8213,CA-2016-116337,07/11/2016,12/11/2016,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.09,3,0.2,19.63,125.636,106.01
8214,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging Dubllock Ring Binders",6.34,4,0.7,-4.65,2.536,7.19
8215,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.8,4.192,0.39
8216,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones Data.Warehouse D-Ring Binders With Dubllock,2.47,1,0.7,-1.81,0.9880000000000001,2.8
8217,CA-2015-120845,25/09/2015,02/10/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.26,2,0.7,-2.28,1.304,3.58
8218,CA-2014-120775,03/10/2014,07/10/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.34,3,0.2,0.87,1.736,0.87
8219,CA-2014-120775,03/10/2014,07/10/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,Dax Natural Wood-Tone Poster Frame,31.78,3,0.6,-19.07,12.712000000000002,31.78
8220,CA-2014-120775,03/10/2014,07/10/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels And Starter Set,4.93,2,0.2,1.72,1.972,0.25
8221,CA-2014-120775,03/10/2014,07/10/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,1.79,3,0.8,-3.04,0.7160000000000001,3.76
8222,CA-2014-120775,03/10/2014,07/10/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands By Alliance,15.07,4,0.2,-3.77,6.0280000000000005,9.8
8223,CA-2014-152905,18/02/2014,24/02/2014,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.62,2,0.2,-2.52,5.048,7.57
8224,CA-2016-104633,12/06/2016,16/06/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case",185.88,6,0.0,83.65,74.352,-9.3
8225,CA-2016-104633,12/06/2016,16/06/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.22,5.184000000000001,-1.04
8226,CA-2017-104136,01/11/2017,04/11/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,91.06,75.88,-15.18
8227,CA-2017-104136,01/11/2017,04/11/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.09,16.396,-3.69
8228,CA-2016-123050,04/04/2016,08/04/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-O Economat Studded, No Bevel Mat For Low Pile Carpeting",82.64,2,0.0,7.44,33.056000000000004,25.62
8229,CA-2016-123050,04/04/2016,08/04/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote With Lid, Black",31.02,2,0.0,8.07,12.408000000000001,4.34
8230,CA-2016-123050,04/04/2016,08/04/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.79,35.988,-1.8
8231,CA-2016-162355,30/06/2016,02/07/2016,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,9.71,14.388,4.68
8232,CA-2016-162355,30/06/2016,02/07/2016,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase In Odessa Pine,1266.86,7,0.0,291.38,506.74399999999997,215.36
8233,CA-2014-158225,22/09/2014,28/09/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle Ii And Handi-File, Black",169.45,5,0.0,42.36,67.78,25.42
8234,CA-2014-158225,22/09/2014,28/09/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.41,16.272000000000002,15.86
8235,CA-2017-102204,01/05/2017,06/05/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears By Acme United Corporation,3.33,2,0.2,0.42,1.332,0.91
8236,CA-2017-102204,01/05/2017,06/05/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.26,4,0.45,-458.15,373.30400000000003,831.45
8237,CA-2017-102204,01/05/2017,06/05/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,Hon 5400 Series Task Chairs For Big And Tall,2803.92,5,0.2,0.0,1121.568,1121.57
8238,CA-2017-103065,20/10/2017,20/10/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files By Perma,4.77,2,0.2,-0.77,1.908,2.68
8239,CA-2017-103065,20/10/2017,20/10/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"Rediform Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.67,1,0.2,2.5,2.668,0.17
8240,CA-2017-103065,20/10/2017,20/10/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.45,2,0.2,1.11,1.7800000000000002,0.67
8241,CA-2017-103065,20/10/2017,20/10/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,Dax Wood Document Frame.,43.94,4,0.2,6.04,17.576,11.54
8242,CA-2014-109855,01/09/2014,05/09/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.74,2,0.2,8.31,9.496,1.19
8243,CA-2014-109855,01/09/2014,05/09/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,357.0,3,0.0,57.12,142.8,85.68
8244,CA-2014-109897,12/08/2014,16/08/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,Blackberry Q10,806.34,8,0.2,50.4,322.53600000000006,272.14
8245,CA-2014-109897,12/08/2014,16/08/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.61,34.176,2.57
8246,US-2014-143581,19/08/2014,23/08/2014,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions Hd Industrial Steel Shelving.,344.91,3,0.0,10.35,137.96400000000003,127.61
8247,CA-2015-129217,10/05/2015,10/05/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.62,28.388,220.01
8248,CA-2015-129217,10/05/2015,10/05/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston Ks Multi-Size Manual Pencil Sharpener,36.78,2,0.2,3.68,14.712000000000002,11.03
8249,CA-2016-133816,10/05/2016,13/05/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,Clearone Chatattach 160 - Speaker Phone,743.99,2,0.4,-124.0,297.596,421.6
8250,CA-2015-140221,05/03/2015,09/03/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.21,2,0.8,-16.82,4.484000000000001,21.3
8251,CA-2015-140221,05/03/2015,09/03/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,2,0.6,-1.88,1.8840000000000001,3.76
8252,CA-2015-140221,05/03/2015,09/03/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.55,72.392,542.94
8253,CA-2015-140221,05/03/2015,09/03/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.42,2,0.2,6.04,24.168000000000003,18.13
8254,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,90.0,119.99600000000001,30.0
8255,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,92.24,76.864,-15.38
8256,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream Gxp1160 Voip Phone,242.62,8,0.2,27.3,97.048,69.75
8257,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes With Fold-Down Carry Handle,46.74,3,0.0,11.69,18.696,7.01
8258,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx Periboard-512B, Ergonomic Split Keyboard",174.95,5,0.0,12.25,69.98,57.73
8259,CA-2017-152310,12/08/2017,19/08/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.7,6,0.2,37.76,40.28,2.52
8260,CA-2016-118101,26/06/2016,26/06/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 Lbs., 14 7/8 X 11",368.91,9,0.0,180.77,147.56400000000002,-33.21
8261,CA-2016-118101,26/06/2016,26/06/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0.0,3.77,3.208,-0.56
8262,CA-2016-118101,26/06/2016,26/06/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"Safco Mobile Desk Side File, Wire Frame",171.04,4,0.0,44.47,68.416,23.95
8263,CA-2016-100307,15/12/2016,19/12/2016,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,9.33,7.776000000000001,-1.55
8264,CA-2015-138457,13/09/2015,17/09/2015,Standard Class,AM-10705,Anne Mcfarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09,4,0.7,-10.04,5.236000000000001,15.28
8265,CA-2014-131800,30/12/2014,04/01/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet Smartsocket Surge Protector,122.94,3,0.0,30.74,49.176,18.44
8266,CA-2014-131800,30/12/2014,04/01/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal Holdit! Binder Insert Strips,Extra Strips",35.45,7,0.2,12.85,14.180000000000001,1.33
8267,CA-2014-118304,29/04/2014,04/05/2014,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0.0,5.19,7.992000000000001,2.8
8268,CA-2017-121790,30/01/2017,06/02/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.38,1,0.5,-47.18,27.752,74.93
8269,CA-2017-121790,30/01/2017,06/02/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.77,12.672,9.9
8270,CA-2017-121790,30/01/2017,06/02/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.17,4,0.2,250.4,801.268,550.87
8271,CA-2017-121790,30/01/2017,06/02/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.34,2,0.2,3.15,3.736,0.59
8272,CA-2016-169670,25/12/2016,31/12/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs With Adjustable Arms,2563.06,8,0.1,313.26,1025.224,711.96
8273,CA-2016-139549,20/10/2016,25/10/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.14,4,0.2,4.84,154.856,150.02
8274,CA-2015-104059,13/06/2015,15/06/2015,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.42,1,0.2,0.3,1.368,1.07
8275,CA-2017-164112,30/06/2017,04/07/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,282.21,434.16800000000006,151.96
8276,CA-2015-143882,26/06/2015,30/06/2015,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. And 87 Bright),43.06,9,0.2,15.61,17.224,1.61
8277,US-2016-139262,21/02/2016,25/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,3,0.7,-2.76,1.504,4.26
8278,US-2016-139262,21/02/2016,25/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.7,-26.73,13.944,40.67
8279,US-2016-139262,21/02/2016,25/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File With Lock,432.46,3,0.2,32.43,172.984,140.55
8280,CA-2017-146192,22/04/2017,26/04/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0.0,87.76,270.024,182.26
8281,CA-2017-134810,09/05/2017,10/05/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,0.2,22.02,26.092000000000002,4.07
8282,CA-2017-134810,09/05/2017,10/05/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.88,82.80000000000001,56.92
8283,CA-2015-154284,21/12/2015,26/12/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics Tsp800 Tsp847Iiu Receipt Printer,600.53,2,0.3,137.26,240.212,102.95
8284,CA-2015-154284,21/12/2015,26/12/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.9,2,0.2,14.23,23.96,9.73
8285,CA-2015-154284,21/12/2015,26/12/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.2,135.46,254.97600000000003,119.52
8286,CA-2015-154284,21/12/2015,26/12/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.76,3,0.6,-33.64,20.704,54.34
8287,CA-2014-156244,12/08/2014,16/08/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.1,6,0.2,10.89,12.440000000000001,1.55
8288,CA-2014-156244,12/08/2014,16/08/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.2,19.184,14.98
